1	1	45.000000	45.000000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	1224.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	2	45.000000	45.125000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	873.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	3	45.000000	45.250000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	424	424	-999	-999	0.147000	0.343000	831.000000	0.193627	1.411349	16.000000	4.000000	56.430000	56.430000	0.240000	0.240000	1420	1460	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	4	45.000000	45.375000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	929.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	5	45.000000	45.500000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	1203.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	6	45.125000	45.000000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	1115.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	7	45.125000	45.125000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	1085.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	8	45.125000	45.250000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	1019.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	9	45.125000	45.375000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	285	2061	-999	-999	0.147000	0.343000	842.000000	0.193627	1.411349	16.000000	4.000000	79.480000	45.490000	0.240000	0.240000	1400	1400	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
1	10	45.125000	45.500000	0.785821	0.031462	12.396561	0.863872	2.143463	22.520000	22.520000	424	424	-999	-999	0.147000	0.343000	839.000000	0.193627	1.411349	16.000000	4.000000	56.430000	56.430000	0.240000	0.240000	1420	1460	2650	2650	2	0.755000	0.755000	0.250000	0.250000	0.001000	0.000500	2000.000000	0.035000	0.035000	0
