550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
550	560
