2555	#Number_of_row		
1999	5	10	30
1999	5	11	30
1999	5	12	30
1999	5	13	30
1999	5	14	30
1999	5	15	30
1999	5	16	30
1999	5	17	30
1999	5	18	30
1999	5	19	30
1999	5	20	30
1999	5	21	30
1999	5	22	30
1999	5	23	30
1999	5	24	30
1999	5	25	30
1999	5	26	30
1999	5	27	30
1999	5	28	30
1999	5	29	30
1999	5	30	30
1999	5	31	30
1999	6	1	30
1999	6	2	30
1999	6	3	30
1999	6	4	30
1999	6	5	30
1999	6	6	30
1999	6	7	30
1999	6	8	30
1999	6	9	30
1999	6	10	30
1999	6	11	30
1999	6	12	30
1999	6	13	30
1999	6	14	30
1999	6	15	30
1999	6	16	30
1999	6	17	30
1999	6	18	30
1999	6	19	30
1999	6	20	30
1999	6	21	30
1999	6	22	30
1999	6	23	30
1999	6	24	30
1999	6	25	30
1999	6	26	30
1999	6	27	30
1999	6	28	30
1999	6	29	30
1999	6	30	30
1999	7	1	30
1999	7	2	30
1999	7	3	30
1999	7	4	30
1999	7	5	30
1999	7	6	30
1999	7	7	30
1999	7	8	30
1999	7	9	30
1999	7	10	30
1999	7	11	30
1999	7	12	30
1999	7	13	30
1999	7	14	30
1999	7	15	30
1999	7	16	30
1999	7	17	30
1999	7	18	30
1999	7	19	30
1999	7	20	30
1999	7	21	30
1999	7	22	30
1999	7	23	30
1999	7	24	30
1999	7	25	30
1999	7	26	30
1999	7	27	30
1999	7	28	30
1999	7	29	30
1999	7	30	30
1999	7	31	30
1999	8	1	30
1999	8	2	30
1999	8	3	30
1999	8	4	30
1999	8	5	30
1999	8	6	30
1999	8	7	30
1999	8	8	30
1999	8	9	30
1999	8	10	30
1999	8	11	30
1999	8	12	30
1999	8	13	30
1999	8	14	30
1999	8	15	30
1999	8	16	30
1999	8	17	30
1999	8	18	30
1999	8	19	30
1999	8	20	30
1999	8	21	30
1999	8	22	30
1999	8	23	30
1999	8	24	30
1999	8	25	30
1999	8	26	30
1999	8	27	30
1999	8	28	30
1999	8	29	30
1999	8	30	30
1999	8	31	30
1999	9	1	30
1999	9	2	30
1999	9	3	30
1999	9	4	30
1999	9	5	30
1999	9	6	30
1999	9	7	30
1999	9	8	30
1999	9	9	30
1999	9	10	30
1999	9	11	30
1999	9	12	30
1999	9	13	30
1999	9	14	30
1999	9	15	30
1999	9	16	30
1999	9	17	30
1999	9	18	30
1999	9	19	30
1999	9	20	30
1999	9	21	30
1999	9	22	30
1999	9	23	30
1999	9	24	30
1999	9	25	30
1999	9	26	30
1999	9	27	30
1999	9	28	30
1999	9	29	30
1999	9	30	30
1999	10	1	30
1999	10	2	30
1999	10	3	30
1999	10	4	30
1999	10	5	30
1999	10	6	30
1999	10	7	30
1999	10	8	30
1999	10	9	30
1999	10	10	30
1999	10	11	30
1999	10	12	30
1999	10	13	30
1999	10	14	30
1999	10	15	30
1999	10	16	30
1999	10	17	30
1999	10	18	30
1999	10	19	30
1999	10	20	30
1999	10	21	30
1999	10	22	30
1999	10	23	30
1999	10	24	30
1999	10	25	30
1999	10	26	30
1999	10	27	30
1999	10	28	30
1999	10	29	30
1999	10	30	30
1999	10	31	30
1999	11	1	30
1999	11	2	30
1999	11	3	30
1999	11	4	30
1999	11	5	30
1999	11	6	30
1999	11	7	30
1999	11	8	30
1999	11	9	30
1999	11	10	30
1999	11	11	30
1999	11	12	30
1999	11	13	30
1999	11	14	30
1999	11	15	30
1999	11	16	30
1999	11	17	30
1999	11	18	30
1999	11	19	30
1999	11	20	30
1999	11	21	30
1999	11	22	30
1999	11	23	30
1999	11	24	30
1999	11	25	30
1999	11	26	30
1999	11	27	30
1999	11	28	30
1999	11	29	30
1999	11	30	30
1999	12	1	30
1999	12	2	30
1999	12	3	30
1999	12	4	30
1999	12	5	30
1999	12	6	30
1999	12	7	30
1999	12	8	30
1999	12	9	30
1999	12	10	30
1999	12	11	30
1999	12	12	30
1999	12	13	30
1999	12	14	30
1999	12	15	30
1999	12	16	30
1999	12	17	30
1999	12	18	30
1999	12	19	30
1999	12	20	30
1999	12	21	30
1999	12	22	30
1999	12	23	30
1999	12	24	30
1999	12	25	30
1999	12	26	30
1999	12	27	30
1999	12	28	30
1999	12	29	30
1999	12	30	30
1999	12	31	30
2000	1	1	10
2000	1	2	10
2000	1	3	10
2000	1	4	10
2000	1	5	10
2000	1	6	10
2000	1	7	10
2000	1	8	10
2000	1	9	10
2000	1	10	10
2000	1	11	10
2000	1	12	10
2000	1	13	10
2000	1	14	10
2000	1	15	10
2000	1	16	10
2000	1	17	10
2000	1	18	10
2000	1	19	10
2000	1	20	10
2000	1	21	10
2000	1	22	10
2000	1	23	10
2000	1	24	10
2000	1	25	10
2000	1	26	10
2000	1	27	10
2000	1	28	10
2000	1	29	10
2000	1	30	10
2000	1	31	10
2000	2	1	10
2000	2	2	10
2000	2	3	10
2000	2	4	10
2000	2	5	10
2000	2	6	10
2000	2	7	10
2000	2	8	10
2000	2	9	10
2000	2	10	10
2000	2	11	10
2000	2	12	10
2000	2	13	10
2000	2	14	10
2000	2	15	10
2000	2	16	10
2000	2	17	10
2000	2	18	10
2000	2	19	10
2000	2	20	10
2000	2	21	10
2000	2	22	10
2000	2	23	10
2000	2	24	10
2000	2	25	10
2000	2	26	10
2000	2	27	10
2000	2	28	10
2000	2	29	10
2000	3	1	10
2000	3	2	10
2000	3	3	10
2000	3	4	10
2000	3	5	10
2000	3	6	10
2000	3	7	10
2000	3	8	10
2000	3	9	10
2000	3	10	10
2000	3	11	10
2000	3	12	10
2000	3	13	10
2000	3	14	10
2000	3	15	10
2000	3	16	10
2000	3	17	10
2000	3	18	10
2000	3	19	10
2000	3	20	10
2000	3	21	10
2000	3	22	10
2000	3	23	10
2000	3	24	10
2000	3	25	10
2000	3	26	10
2000	3	27	10
2000	3	28	10
2000	3	29	10
2000	3	30	10
2000	3	31	10
2000	4	1	10
2000	4	2	10
2000	4	3	10
2000	4	4	10
2000	4	5	10
2000	4	6	10
2000	4	7	10
2000	4	8	10
2000	4	9	10
2000	4	10	10
2000	4	11	10
2000	4	12	10
2000	4	13	10
2000	4	14	10
2000	4	15	10
2000	4	16	10
2000	4	17	10
2000	4	18	10
2000	4	19	10
2000	4	20	10
2000	4	21	10
2000	4	22	10
2000	4	23	10
2000	4	24	10
2000	4	25	10
2000	4	26	10
2000	4	27	10
2000	4	28	10
2000	4	29	10
2000	4	30	10
2000	5	1	10
2000	5	2	10
2000	5	3	10
2000	5	4	10
2000	5	5	10
2000	5	6	10
2000	5	7	10
2000	5	8	10
2000	5	9	10
2000	5	10	10
2000	5	11	10
2000	5	12	10
2000	5	13	10
2000	5	14	10
2000	5	15	10
2000	5	16	10
2000	5	17	10
2000	5	18	10
2000	5	19	10
2000	5	20	10
2000	5	21	10
2000	5	22	10
2000	5	23	10
2000	5	24	10
2000	5	25	10
2000	5	26	10
2000	5	27	10
2000	5	28	10
2000	5	29	10
2000	5	30	10
2000	5	31	10
2000	6	1	10
2000	6	2	10
2000	6	3	10
2000	6	4	10
2000	6	5	10
2000	6	6	10
2000	6	7	10
2000	6	8	10
2000	6	9	10
2000	6	10	10
2000	6	11	10
2000	6	12	10
2000	6	13	10
2000	6	14	10
2000	6	15	10
2000	6	16	10
2000	6	17	10
2000	6	18	10
2000	6	19	10
2000	6	20	10
2000	6	21	10
2000	6	22	10
2000	6	23	10
2000	6	24	10
2000	6	25	10
2000	6	26	10
2000	6	27	10
2000	6	28	10
2000	6	29	10
2000	6	30	10
2000	7	1	10
2000	7	2	10
2000	7	3	10
2000	7	4	10
2000	7	5	10
2000	7	6	10
2000	7	7	10
2000	7	8	10
2000	7	9	10
2000	7	10	10
2000	7	11	10
2000	7	12	10
2000	7	13	10
2000	7	14	10
2000	7	15	10
2000	7	16	10
2000	7	17	10
2000	7	18	10
2000	7	19	10
2000	7	20	10
2000	7	21	10
2000	7	22	10
2000	7	23	10
2000	7	24	10
2000	7	25	10
2000	7	26	10
2000	7	27	10
2000	7	28	10
2000	7	29	10
2000	7	30	10
2000	7	31	10
2000	8	1	10
2000	8	2	10
2000	8	3	10
2000	8	4	10
2000	8	5	10
2000	8	6	10
2000	8	7	10
2000	8	8	10
2000	8	9	10
2000	8	10	10
2000	8	11	10
2000	8	12	10
2000	8	13	10
2000	8	14	10
2000	8	15	10
2000	8	16	10
2000	8	17	10
2000	8	18	10
2000	8	19	10
2000	8	20	10
2000	8	21	10
2000	8	22	10
2000	8	23	10
2000	8	24	10
2000	8	25	10
2000	8	26	10
2000	8	27	10
2000	8	28	10
2000	8	29	10
2000	8	30	10
2000	8	31	10
2000	9	1	10
2000	9	2	10
2000	9	3	10
2000	9	4	10
2000	9	5	10
2000	9	6	10
2000	9	7	10
2000	9	8	10
2000	9	9	10
2000	9	10	10
2000	9	11	10
2000	9	12	10
2000	9	13	10
2000	9	14	10
2000	9	15	10
2000	9	16	10
2000	9	17	10
2000	9	18	10
2000	9	19	10
2000	9	20	10
2000	9	21	10
2000	9	22	10
2000	9	23	10
2000	9	24	10
2000	9	25	10
2000	9	26	10
2000	9	27	10
2000	9	28	10
2000	9	29	10
2000	9	30	10
2000	10	1	10
2000	10	2	10
2000	10	3	10
2000	10	4	10
2000	10	5	10
2000	10	6	10
2000	10	7	10
2000	10	8	10
2000	10	9	10
2000	10	10	10
2000	10	11	10
2000	10	12	10
2000	10	13	10
2000	10	14	10
2000	10	15	10
2000	10	16	10
2000	10	17	10
2000	10	18	10
2000	10	19	10
2000	10	20	10
2000	10	21	10
2000	10	22	10
2000	10	23	10
2000	10	24	10
2000	10	25	10
2000	10	26	10
2000	10	27	10
2000	10	28	10
2000	10	29	10
2000	10	30	10
2000	10	31	10
2000	11	1	10
2000	11	2	10
2000	11	3	10
2000	11	4	10
2000	11	5	10
2000	11	6	10
2000	11	7	10
2000	11	8	10
2000	11	9	10
2000	11	10	10
2000	11	11	10
2000	11	12	10
2000	11	13	10
2000	11	14	10
2000	11	15	10
2000	11	16	10
2000	11	17	10
2000	11	18	10
2000	11	19	10
2000	11	20	10
2000	11	21	10
2000	11	22	10
2000	11	23	10
2000	11	24	10
2000	11	25	10
2000	11	26	10
2000	11	27	10
2000	11	28	10
2000	11	29	10
2000	11	30	10
2000	12	1	10
2000	12	2	10
2000	12	3	10
2000	12	4	10
2000	12	5	10
2000	12	6	10
2000	12	7	10
2000	12	8	10
2000	12	9	10
2000	12	10	10
2000	12	11	10
2000	12	12	10
2000	12	13	10
2000	12	14	10
2000	12	15	10
2000	12	16	10
2000	12	17	10
2000	12	18	10
2000	12	19	10
2000	12	20	10
2000	12	21	10
2000	12	22	10
2000	12	23	10
2000	12	24	10
2000	12	25	10
2000	12	26	10
2000	12	27	10
2000	12	28	10
2000	12	29	10
2000	12	30	10
2000	12	31	10
2001	1	1	10
2001	1	2	10
2001	1	3	10
2001	1	4	10
2001	1	5	10
2001	1	6	10
2001	1	7	10
2001	1	8	10
2001	1	9	10
2001	1	10	10
2001	1	11	10
2001	1	12	10
2001	1	13	10
2001	1	14	10
2001	1	15	10
2001	1	16	10
2001	1	17	10
2001	1	18	10
2001	1	19	10
2001	1	20	10
2001	1	21	10
2001	1	22	10
2001	1	23	10
2001	1	24	10
2001	1	25	10
2001	1	26	10
2001	1	27	10
2001	1	28	10
2001	1	29	10
2001	1	30	10
2001	1	31	10
2001	2	1	10
2001	2	2	10
2001	2	3	10
2001	2	4	10
2001	2	5	10
2001	2	6	10
2001	2	7	10
2001	2	8	10
2001	2	9	10
2001	2	10	10
2001	2	11	10
2001	2	12	10
2001	2	13	10
2001	2	14	10
2001	2	15	10
2001	2	16	10
2001	2	17	10
2001	2	18	10
2001	2	19	10
2001	2	20	10
2001	2	21	10
2001	2	22	10
2001	2	23	10
2001	2	24	10
2001	2	25	10
2001	2	26	10
2001	2	27	10
2001	2	28	10
2001	3	1	10
2001	3	2	10
2001	3	3	10
2001	3	4	10
2001	3	5	10
2001	3	6	10
2001	3	7	10
2001	3	8	10
2001	3	9	10
2001	3	10	10
2001	3	11	10
2001	3	12	10
2001	3	13	10
2001	3	14	10
2001	3	15	10
2001	3	16	10
2001	3	17	10
2001	3	18	10
2001	3	19	10
2001	3	20	10
2001	3	21	10
2001	3	22	10
2001	3	23	10
2001	3	24	10
2001	3	25	10
2001	3	26	10
2001	3	27	10
2001	3	28	10
2001	3	29	10
2001	3	30	10
2001	3	31	10
2001	4	1	10
2001	4	2	10
2001	4	3	10
2001	4	4	10
2001	4	5	10
2001	4	6	10
2001	4	7	10
2001	4	8	10
2001	4	9	10
2001	4	10	10
2001	4	11	10
2001	4	12	10
2001	4	13	10
2001	4	14	10
2001	4	15	10
2001	4	16	10
2001	4	17	10
2001	4	18	10
2001	4	19	10
2001	4	20	10
2001	4	21	10
2001	4	22	10
2001	4	23	10
2001	4	24	10
2001	4	25	10
2001	4	26	10
2001	4	27	10
2001	4	28	10
2001	4	29	10
2001	4	30	10
2001	5	1	10
2001	5	2	10
2001	5	3	10
2001	5	4	10
2001	5	5	10
2001	5	6	10
2001	5	7	10
2001	5	8	10
2001	5	9	10
2001	5	10	10
2001	5	11	10
2001	5	12	10
2001	5	13	10
2001	5	14	10
2001	5	15	10
2001	5	16	10
2001	5	17	10
2001	5	18	10
2001	5	19	10
2001	5	20	10
2001	5	21	10
2001	5	22	10
2001	5	23	10
2001	5	24	10
2001	5	25	10
2001	5	26	10
2001	5	27	10
2001	5	28	10
2001	5	29	10
2001	5	30	10
2001	5	31	10
2001	6	1	10
2001	6	2	10
2001	6	3	10
2001	6	4	10
2001	6	5	10
2001	6	6	10
2001	6	7	10
2001	6	8	10
2001	6	9	10
2001	6	10	10
2001	6	11	10
2001	6	12	10
2001	6	13	10
2001	6	14	10
2001	6	15	10
2001	6	16	10
2001	6	17	10
2001	6	18	10
2001	6	19	10
2001	6	20	10
2001	6	21	10
2001	6	22	10
2001	6	23	10
2001	6	24	10
2001	6	25	10
2001	6	26	10
2001	6	27	10
2001	6	28	10
2001	6	29	10
2001	6	30	10
2001	7	1	10
2001	7	2	10
2001	7	3	10
2001	7	4	10
2001	7	5	10
2001	7	6	10
2001	7	7	10
2001	7	8	10
2001	7	9	10
2001	7	10	10
2001	7	11	10
2001	7	12	10
2001	7	13	10
2001	7	14	10
2001	7	15	10
2001	7	16	10
2001	7	17	10
2001	7	18	10
2001	7	19	10
2001	7	20	10
2001	7	21	10
2001	7	22	10
2001	7	23	10
2001	7	24	10
2001	7	25	10
2001	7	26	10
2001	7	27	10
2001	7	28	10
2001	7	29	10
2001	7	30	10
2001	7	31	10
2001	8	1	10
2001	8	2	10
2001	8	3	10
2001	8	4	10
2001	8	5	10
2001	8	6	10
2001	8	7	10
2001	8	8	10
2001	8	9	10
2001	8	10	10
2001	8	11	10
2001	8	12	10
2001	8	13	10
2001	8	14	10
2001	8	15	10
2001	8	16	10
2001	8	17	10
2001	8	18	10
2001	8	19	10
2001	8	20	10
2001	8	21	10
2001	8	22	10
2001	8	23	10
2001	8	24	10
2001	8	25	10
2001	8	26	10
2001	8	27	10
2001	8	28	10
2001	8	29	10
2001	8	30	10
2001	8	31	10
2001	9	1	10
2001	9	2	10
2001	9	3	10
2001	9	4	10
2001	9	5	10
2001	9	6	10
2001	9	7	10
2001	9	8	10
2001	9	9	10
2001	9	10	10
2001	9	11	10
2001	9	12	10
2001	9	13	10
2001	9	14	10
2001	9	15	10
2001	9	16	10
2001	9	17	10
2001	9	18	10
2001	9	19	10
2001	9	20	10
2001	9	21	10
2001	9	22	10
2001	9	23	10
2001	9	24	10
2001	9	25	10
2001	9	26	10
2001	9	27	10
2001	9	28	10
2001	9	29	10
2001	9	30	10
2001	10	1	10
2001	10	2	10
2001	10	3	10
2001	10	4	10
2001	10	5	10
2001	10	6	10
2001	10	7	10
2001	10	8	10
2001	10	9	10
2001	10	10	10
2001	10	11	10
2001	10	12	10
2001	10	13	10
2001	10	14	10
2001	10	15	10
2001	10	16	10
2001	10	17	10
2001	10	18	10
2001	10	19	10
2001	10	20	10
2001	10	21	10
2001	10	22	10
2001	10	23	10
2001	10	24	10
2001	10	25	10
2001	10	26	10
2001	10	27	10
2001	10	28	10
2001	10	29	10
2001	10	30	10
2001	10	31	10
2001	11	1	10
2001	11	2	10
2001	11	3	10
2001	11	4	10
2001	11	5	10
2001	11	6	10
2001	11	7	10
2001	11	8	10
2001	11	9	10
2001	11	10	10
2001	11	11	10
2001	11	12	10
2001	11	13	10
2001	11	14	10
2001	11	15	10
2001	11	16	10
2001	11	17	10
2001	11	18	10
2001	11	19	10
2001	11	20	10
2001	11	21	10
2001	11	22	10
2001	11	23	10
2001	11	24	10
2001	11	25	10
2001	11	26	10
2001	11	27	10
2001	11	28	10
2001	11	29	10
2001	11	30	10
2001	12	1	10
2001	12	2	10
2001	12	3	10
2001	12	4	10
2001	12	5	10
2001	12	6	10
2001	12	7	10
2001	12	8	10
2001	12	9	10
2001	12	10	10
2001	12	11	10
2001	12	12	10
2001	12	13	10
2001	12	14	10
2001	12	15	10
2001	12	16	10
2001	12	17	10
2001	12	18	10
2001	12	19	10
2001	12	20	10
2001	12	21	10
2001	12	22	10
2001	12	23	10
2001	12	24	10
2001	12	25	10
2001	12	26	10
2001	12	27	10
2001	12	28	10
2001	12	29	10
2001	12	30	10
2001	12	31	10
2002	1	1	10
2002	1	2	10
2002	1	3	10
2002	1	4	10
2002	1	5	10
2002	1	6	10
2002	1	7	10
2002	1	8	10
2002	1	9	10
2002	1	10	10
2002	1	11	10
2002	1	12	10
2002	1	13	10
2002	1	14	10
2002	1	15	10
2002	1	16	10
2002	1	17	10
2002	1	18	10
2002	1	19	10
2002	1	20	10
2002	1	21	10
2002	1	22	10
2002	1	23	10
2002	1	24	10
2002	1	25	10
2002	1	26	10
2002	1	27	10
2002	1	28	10
2002	1	29	10
2002	1	30	10
2002	1	31	10
2002	2	1	10
2002	2	2	10
2002	2	3	10
2002	2	4	10
2002	2	5	10
2002	2	6	10
2002	2	7	10
2002	2	8	10
2002	2	9	10
2002	2	10	10
2002	2	11	10
2002	2	12	10
2002	2	13	10
2002	2	14	10
2002	2	15	10
2002	2	16	10
2002	2	17	10
2002	2	18	10
2002	2	19	10
2002	2	20	10
2002	2	21	10
2002	2	22	10
2002	2	23	10
2002	2	24	10
2002	2	25	10
2002	2	26	10
2002	2	27	10
2002	2	28	10
2002	3	1	10
2002	3	2	10
2002	3	3	10
2002	3	4	10
2002	3	5	10
2002	3	6	10
2002	3	7	10
2002	3	8	10
2002	3	9	10
2002	3	10	10
2002	3	11	10
2002	3	12	10
2002	3	13	10
2002	3	14	10
2002	3	15	10
2002	3	16	10
2002	3	17	10
2002	3	18	10
2002	3	19	10
2002	3	20	10
2002	3	21	10
2002	3	22	10
2002	3	23	10
2002	3	24	10
2002	3	25	10
2002	3	26	10
2002	3	27	10
2002	3	28	10
2002	3	29	10
2002	3	30	10
2002	3	31	10
2002	4	1	10
2002	4	2	10
2002	4	3	10
2002	4	4	10
2002	4	5	10
2002	4	6	10
2002	4	7	10
2002	4	8	10
2002	4	9	10
2002	4	10	10
2002	4	11	10
2002	4	12	10
2002	4	13	10
2002	4	14	10
2002	4	15	10
2002	4	16	10
2002	4	17	10
2002	4	18	10
2002	4	19	10
2002	4	20	10
2002	4	21	10
2002	4	22	10
2002	4	23	10
2002	4	24	10
2002	4	25	10
2002	4	26	10
2002	4	27	10
2002	4	28	10
2002	4	29	10
2002	4	30	10
2002	5	1	10
2002	5	2	10
2002	5	3	10
2002	5	4	10
2002	5	5	10
2002	5	6	10
2002	5	7	10
2002	5	8	10
2002	5	9	10
2002	5	10	10
2002	5	11	10
2002	5	12	10
2002	5	13	10
2002	5	14	10
2002	5	15	10
2002	5	16	10
2002	5	17	10
2002	5	18	10
2002	5	19	10
2002	5	20	10
2002	5	21	10
2002	5	22	10
2002	5	23	10
2002	5	24	10
2002	5	25	10
2002	5	26	10
2002	5	27	10
2002	5	28	10
2002	5	29	10
2002	5	30	10
2002	5	31	10
2002	6	1	10
2002	6	2	10
2002	6	3	10
2002	6	4	10
2002	6	5	10
2002	6	6	10
2002	6	7	10
2002	6	8	10
2002	6	9	10
2002	6	10	10
2002	6	11	10
2002	6	12	10
2002	6	13	10
2002	6	14	10
2002	6	15	10
2002	6	16	10
2002	6	17	10
2002	6	18	10
2002	6	19	10
2002	6	20	10
2002	6	21	10
2002	6	22	10
2002	6	23	10
2002	6	24	10
2002	6	25	10
2002	6	26	10
2002	6	27	10
2002	6	28	10
2002	6	29	10
2002	6	30	10
2002	7	1	10
2002	7	2	10
2002	7	3	10
2002	7	4	10
2002	7	5	10
2002	7	6	10
2002	7	7	10
2002	7	8	10
2002	7	9	10
2002	7	10	10
2002	7	11	10
2002	7	12	10
2002	7	13	10
2002	7	14	10
2002	7	15	10
2002	7	16	10
2002	7	17	10
2002	7	18	10
2002	7	19	10
2002	7	20	10
2002	7	21	10
2002	7	22	10
2002	7	23	10
2002	7	24	10
2002	7	25	10
2002	7	26	10
2002	7	27	10
2002	7	28	10
2002	7	29	10
2002	7	30	10
2002	7	31	10
2002	8	1	10
2002	8	2	10
2002	8	3	10
2002	8	4	10
2002	8	5	10
2002	8	6	10
2002	8	7	10
2002	8	8	10
2002	8	9	10
2002	8	10	10
2002	8	11	10
2002	8	12	10
2002	8	13	10
2002	8	14	10
2002	8	15	10
2002	8	16	10
2002	8	17	10
2002	8	18	10
2002	8	19	10
2002	8	20	10
2002	8	21	10
2002	8	22	10
2002	8	23	10
2002	8	24	10
2002	8	25	10
2002	8	26	10
2002	8	27	10
2002	8	28	10
2002	8	29	10
2002	8	30	10
2002	8	31	10
2002	9	1	10
2002	9	2	10
2002	9	3	10
2002	9	4	10
2002	9	5	10
2002	9	6	10
2002	9	7	10
2002	9	8	10
2002	9	9	10
2002	9	10	10
2002	9	11	10
2002	9	12	10
2002	9	13	10
2002	9	14	10
2002	9	15	10
2002	9	16	10
2002	9	17	10
2002	9	18	10
2002	9	19	10
2002	9	20	10
2002	9	21	10
2002	9	22	10
2002	9	23	10
2002	9	24	10
2002	9	25	10
2002	9	26	10
2002	9	27	10
2002	9	28	10
2002	9	29	10
2002	9	30	10
2002	10	1	10
2002	10	2	10
2002	10	3	10
2002	10	4	10
2002	10	5	10
2002	10	6	10
2002	10	7	10
2002	10	8	10
2002	10	9	10
2002	10	10	10
2002	10	11	10
2002	10	12	10
2002	10	13	10
2002	10	14	10
2002	10	15	10
2002	10	16	10
2002	10	17	10
2002	10	18	10
2002	10	19	10
2002	10	20	10
2002	10	21	10
2002	10	22	10
2002	10	23	10
2002	10	24	10
2002	10	25	10
2002	10	26	10
2002	10	27	10
2002	10	28	10
2002	10	29	10
2002	10	30	10
2002	10	31	10
2002	11	1	10
2002	11	2	10
2002	11	3	10
2002	11	4	10
2002	11	5	10
2002	11	6	10
2002	11	7	10
2002	11	8	10
2002	11	9	10
2002	11	10	10
2002	11	11	10
2002	11	12	10
2002	11	13	10
2002	11	14	10
2002	11	15	10
2002	11	16	10
2002	11	17	10
2002	11	18	10
2002	11	19	10
2002	11	20	10
2002	11	21	10
2002	11	22	10
2002	11	23	10
2002	11	24	10
2002	11	25	10
2002	11	26	10
2002	11	27	10
2002	11	28	10
2002	11	29	10
2002	11	30	10
2002	12	1	10
2002	12	2	10
2002	12	3	10
2002	12	4	10
2002	12	5	10
2002	12	6	10
2002	12	7	10
2002	12	8	10
2002	12	9	10
2002	12	10	10
2002	12	11	10
2002	12	12	10
2002	12	13	10
2002	12	14	10
2002	12	15	10
2002	12	16	10
2002	12	17	10
2002	12	18	10
2002	12	19	10
2002	12	20	10
2002	12	21	10
2002	12	22	10
2002	12	23	10
2002	12	24	10
2002	12	25	10
2002	12	26	10
2002	12	27	10
2002	12	28	10
2002	12	29	10
2002	12	30	10
2002	12	31	10
2003	1	1	10
2003	1	2	10
2003	1	3	10
2003	1	4	10
2003	1	5	10
2003	1	6	10
2003	1	7	10
2003	1	8	10
2003	1	9	10
2003	1	10	10
2003	1	11	10
2003	1	12	10
2003	1	13	10
2003	1	14	10
2003	1	15	10
2003	1	16	10
2003	1	17	10
2003	1	18	10
2003	1	19	10
2003	1	20	10
2003	1	21	10
2003	1	22	10
2003	1	23	10
2003	1	24	10
2003	1	25	10
2003	1	26	10
2003	1	27	10
2003	1	28	10
2003	1	29	10
2003	1	30	10
2003	1	31	10
2003	2	1	10
2003	2	2	10
2003	2	3	10
2003	2	4	10
2003	2	5	10
2003	2	6	10
2003	2	7	10
2003	2	8	10
2003	2	9	10
2003	2	10	10
2003	2	11	10
2003	2	12	10
2003	2	13	10
2003	2	14	10
2003	2	15	10
2003	2	16	10
2003	2	17	10
2003	2	18	10
2003	2	19	10
2003	2	20	10
2003	2	21	10
2003	2	22	10
2003	2	23	10
2003	2	24	10
2003	2	25	10
2003	2	26	10
2003	2	27	10
2003	2	28	10
2003	3	1	10
2003	3	2	10
2003	3	3	10
2003	3	4	10
2003	3	5	10
2003	3	6	10
2003	3	7	10
2003	3	8	10
2003	3	9	10
2003	3	10	10
2003	3	11	10
2003	3	12	10
2003	3	13	10
2003	3	14	10
2003	3	15	10
2003	3	16	10
2003	3	17	10
2003	3	18	10
2003	3	19	10
2003	3	20	10
2003	3	21	10
2003	3	22	10
2003	3	23	10
2003	3	24	10
2003	3	25	10
2003	3	26	10
2003	3	27	10
2003	3	28	10
2003	3	29	10
2003	3	30	10
2003	3	31	10
2003	4	1	10
